"time","kind","series","series_label","record","observed","predicted","unit","model","label"
2005,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2005",0.734713898314047,0.868120915069159,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2006,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2006",0.882670668461906,0.79835327687631,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2007,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2007",1.03363575876466,1.06793694275275,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2008,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2008",1.33647576097039,1.31495872399046,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2009,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2009",0.832547956398684,1.11886174856489,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2010,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2010",1.1710748925389,1.08660401459906,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2011,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2011",1.14908021933067,1.29869313827757,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2012,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2012",0.992144371207608,1.3374358476587,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2013,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2013",0.812541615693899,1.09807645630733,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2014,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2014",0.869128916645273,0.958284464734191,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2015,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2015",0.923487470227196,1.08501985750454,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2016,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2016",0.994049496935054,1.11593989144454,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2017,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2017",0.679637993540111,0.829040010565546,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2018,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2018",1.1614387047662,0.715644144213782,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2019,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2019",0.909406517143503,1.24955468821539,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2020,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2020",0.960523282163485,1.33381122032041,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2021,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2021",0.974737478989675,1.21249038233779,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
2022,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2022",0.665420460916155,1.02756542231333,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1954,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1954",4.21096154805618,3.25878707108711,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1955,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1955",3.11733650195403,3.18595083960855,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1956,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1956",3.11471220345346,3.15932950183558,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
1957,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1957",2.49122048423764,3.13208450629577,"geometric-mean-scaled index","formats","Illustrative ALB outputs"
