"time","kind","series","series_label","record","observed","predicted","unit","model","label"
2003,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2003",0.520428254256146,0.631611700874244,"geometric-mean-scaled index","upper","Upper"
2004,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2004",0.457969008695485,0.636883821163693,"geometric-mean-scaled index","upper","Upper"
2005,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2005",0.57000982730679,0.597405525413176,"geometric-mean-scaled index","upper","Upper"
2006,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2006",0.692547701969523,0.609223145642386,"geometric-mean-scaled index","upper","Upper"
2007,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2007",0.763296075617131,0.676930635255363,"geometric-mean-scaled index","upper","Upper"
2008,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2008",0.557991706511396,0.754972051648525,"geometric-mean-scaled index","upper","Upper"
2009,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2009",0.644374806432787,0.732727956599512,"geometric-mean-scaled index","upper","Upper"
2010,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2010",0.629833334064991,0.553878995643479,"geometric-mean-scaled index","upper","Upper"
2011,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2011",0.472776191924379,0.574202269639376,"geometric-mean-scaled index","upper","Upper"
2012,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2012",0.561037772817115,0.632063193315493,"geometric-mean-scaled index","upper","Upper"
2013,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2013",0.518607359493591,0.627439633397781,"geometric-mean-scaled index","upper","Upper"
2014,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2014",0.534249440170542,0.63876170214298,"geometric-mean-scaled index","upper","Upper"
2015,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2015",0.610459945494768,0.676151780297576,"geometric-mean-scaled index","upper","Upper"
2016,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2016",0.483833914957584,0.711880042282319,"geometric-mean-scaled index","upper","Upper"
2017,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2017",0.503585067785675,0.711808151380366,"geometric-mean-scaled index","upper","Upper"
2018,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2018",0.44199217333407,0.631766007617854,"geometric-mean-scaled index","upper","Upper"
2019,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2019",0.466975339471439,0.574522698037896,"geometric-mean-scaled index","upper","Upper"
2020,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2020",0.377731205082218,0.548933100153948,"geometric-mean-scaled index","upper","Upper"
2021,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2021",0.384903092509445,0.544857743621161,"geometric-mean-scaled index","upper","Upper"
2022,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2022",0.533173522636986,0.499739380094804,"geometric-mean-scaled index","upper","Upper"
1992,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1992",1.85927115000846,1.00510574792608,"geometric-mean-scaled index","upper","Upper"
1993,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1993",0.849266654622091,0.974269806614942,"geometric-mean-scaled index","upper","Upper"
1994,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1994",1.00123553533734,0.963858790058669,"geometric-mean-scaled index","upper","Upper"
1995,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1995",1.31046507492219,1.13659382498357,"geometric-mean-scaled index","upper","Upper"
1996,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1996",1.21306505673522,1.18059042362775,"geometric-mean-scaled index","upper","Upper"
1997,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1997",0.799390157141791,0.896017122020395,"geometric-mean-scaled index","upper","Upper"
1998,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1998",1.99291282185133,0.739528388343552,"geometric-mean-scaled index","upper","Upper"
1999,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1999",1.3696369541503,0.70820080019586,"geometric-mean-scaled index","upper","Upper"
2000,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2000",0.965612099781253,1.18527200873644,"geometric-mean-scaled index","upper","Upper"
2001,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2001",0.810369966030035,0.919992909975573,"geometric-mean-scaled index","upper","Upper"
2002,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2002",0.74171237247259,1.10135847706918,"geometric-mean-scaled index","upper","Upper"
2003,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2003",1.03600097632011,1.52438486241524,"geometric-mean-scaled index","upper","Upper"
2004,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2004",1.05045112419079,1.3953448359056,"geometric-mean-scaled index","upper","Upper"
2005,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2005",0.734713898314047,0.98097663402815,"geometric-mean-scaled index","upper","Upper"
2006,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2006",0.882670668461906,0.90213920287023,"geometric-mean-scaled index","upper","Upper"
2007,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2007",1.03363575876466,1.20676874531061,"geometric-mean-scaled index","upper","Upper"
2008,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2008",1.33647576097039,1.48590335810922,"geometric-mean-scaled index","upper","Upper"
2009,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2009",0.832547956398684,1.26431377587833,"geometric-mean-scaled index","upper","Upper"
2010,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2010",1.1710748925389,1.22786253649694,"geometric-mean-scaled index","upper","Upper"
2011,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2011",1.14908021933067,1.46752324625365,"geometric-mean-scaled index","upper","Upper"
2012,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2012",0.992144371207608,1.51130250785434,"geometric-mean-scaled index","upper","Upper"
2013,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2013",0.812541615693899,1.24082639562728,"geometric-mean-scaled index","upper","Upper"
2014,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2014",0.869128916645273,1.08286144514964,"geometric-mean-scaled index","upper","Upper"
2015,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2015",0.923487470227196,1.22607243898014,"geometric-mean-scaled index","upper","Upper"
2016,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2016",0.994049496935054,1.26101207733233,"geometric-mean-scaled index","upper","Upper"
2017,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2017",0.679637993540111,0.936815211939066,"geometric-mean-scaled index","upper","Upper"
2018,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2018",1.1614387047662,0.808677882961573,"geometric-mean-scaled index","upper","Upper"
2019,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2019",0.909406517143503,1.41199679768339,"geometric-mean-scaled index","upper","Upper"
2020,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2020",0.960523282163485,1.50720667896206,"geometric-mean-scaled index","upper","Upper"
2021,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2021",0.974737478989675,1.3701141320417,"geometric-mean-scaled index","upper","Upper"
2022,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2022",0.665420460916155,1.16114892721406,"geometric-mean-scaled index","upper","Upper"
1954,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1954",4.21096154805618,3.68242939032843,"geometric-mean-scaled index","upper","Upper"
1955,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1955",3.11733650195403,3.60012444875766,"geometric-mean-scaled index","upper","Upper"
1956,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1956",3.11471220345346,3.5700423370742,"geometric-mean-scaled index","upper","Upper"
1957,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1957",2.49122048423764,3.53925549211423,"geometric-mean-scaled index","upper","Upper"
1958,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1958",3.38277838084962,3.50946763935936,"geometric-mean-scaled index","upper","Upper"
1959,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1959",3.53910335426992,3.47603420744376,"geometric-mean-scaled index","upper","Upper"
1960,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1960",2.88806453309758,3.41747733704619,"geometric-mean-scaled index","upper","Upper"
1961,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1961",2.77519235560544,3.0593393678807,"geometric-mean-scaled index","upper","Upper"
1962,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1962",2.84542670742501,2.88655585489258,"geometric-mean-scaled index","upper","Upper"
1963,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1963",2.15624779216803,2.34354875504175,"geometric-mean-scaled index","upper","Upper"
1964,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1964",1.77294323917794,1.83624551764277,"geometric-mean-scaled index","upper","Upper"
1965,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1965",1.39305357413891,1.73909510395689,"geometric-mean-scaled index","upper","Upper"
1966,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1966",2.15604911541288,1.81661100732131,"geometric-mean-scaled index","upper","Upper"
1967,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1967",1.83466830687541,1.99149405042225,"geometric-mean-scaled index","upper","Upper"
1968,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1968",1.49027459282616,1.68290138956036,"geometric-mean-scaled index","upper","Upper"
1969,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1969",0.90397341842816,1.28532739889315,"geometric-mean-scaled index","upper","Upper"
1970,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1970",1.74296686069583,1.23595875359167,"geometric-mean-scaled index","upper","Upper"
1971,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1971",1.05128168838887,1.09605494296322,"geometric-mean-scaled index","upper","Upper"
1972,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1972",1.03629787461149,0.98433742564942,"geometric-mean-scaled index","upper","Upper"
1973,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1973",1.14631510743072,0.887279696888765,"geometric-mean-scaled index","upper","Upper"
1974,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1974",0.503606327140092,0.775485049381651,"geometric-mean-scaled index","upper","Upper"
1975,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1975",0.345168043176568,0.710083611851395,"geometric-mean-scaled index","upper","Upper"
1976,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1976",0.392881567888747,0.69448756958737,"geometric-mean-scaled index","upper","Upper"
1977,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1977",0.722292569399697,0.832964623127706,"geometric-mean-scaled index","upper","Upper"
1978,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1978",1.34450541165844,1.12649033562084,"geometric-mean-scaled index","upper","Upper"
1979,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1979",0.925834385511787,1.07922851798788,"geometric-mean-scaled index","upper","Upper"
1980,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1980",0.665679781043966,0.917327659141387,"geometric-mean-scaled index","upper","Upper"
1981,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1981",0.591226781169868,0.775444962658039,"geometric-mean-scaled index","upper","Upper"
1982,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1982",0.474104859767232,0.687817920375512,"geometric-mean-scaled index","upper","Upper"
1983,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1983",0.516419783951321,0.70224633147167,"geometric-mean-scaled index","upper","Upper"
1984,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1984",0.705603550009173,0.824436274338059,"geometric-mean-scaled index","upper","Upper"
1985,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1985",0.596630644214555,0.861122258693549,"geometric-mean-scaled index","upper","Upper"
1986,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1986",0.576521368772823,0.820582097359216,"geometric-mean-scaled index","upper","Upper"
1987,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1987",0.738069475063823,0.805787074308191,"geometric-mean-scaled index","upper","Upper"
1988,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1988",0.631881286279668,0.844671918707593,"geometric-mean-scaled index","upper","Upper"
1989,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1989",0.538572813890766,0.718735941533188,"geometric-mean-scaled index","upper","Upper"
1990,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1990",0.558798697122352,0.733298352206734,"geometric-mean-scaled index","upper","Upper"
1991,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1991",0.596239520556125,0.752405634198211,"geometric-mean-scaled index","upper","Upper"
1992,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1992",0.949703632796349,0.813980952742543,"geometric-mean-scaled index","upper","Upper"
1993,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1993",0.773853468646436,0.946847946915947,"geometric-mean-scaled index","upper","Upper"
1994,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1994",0.810781379423954,0.841798543164708,"geometric-mean-scaled index","upper","Upper"
1995,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1995",1.07726297359609,0.973093313168782,"geometric-mean-scaled index","upper","Upper"
1996,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1996",0.935003854840217,0.95041222526397,"geometric-mean-scaled index","upper","Upper"
1997,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1997",0.800397864000986,0.955959707561898,"geometric-mean-scaled index","upper","Upper"
1998,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1998",1.04349083940237,1.00914419796186,"geometric-mean-scaled index","upper","Upper"
1999,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1999",0.765213765192612,1.10923157993526,"geometric-mean-scaled index","upper","Upper"
2000,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2000",0.767097814359868,1.0009100125024,"geometric-mean-scaled index","upper","Upper"
2001,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2001",0.841773334723493,0.930789691030181,"geometric-mean-scaled index","upper","Upper"
2002,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2002",0.547333871289332,0.729087020887481,"geometric-mean-scaled index","upper","Upper"
2003,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2003",0.588325890023659,0.930447560545321,"geometric-mean-scaled index","upper","Upper"
2004,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2004",0.635814586790303,0.744252981676767,"geometric-mean-scaled index","upper","Upper"
2005,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2005",0.834789610625378,0.8547766907019,"geometric-mean-scaled index","upper","Upper"
2006,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2006",0.92372528101704,1.00869785409562,"geometric-mean-scaled index","upper","Upper"
2007,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2007",0.84623569961814,1.11173548583326,"geometric-mean-scaled index","upper","Upper"
2008,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2008",0.610796174186906,0.963882876524016,"geometric-mean-scaled index","upper","Upper"
2009,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2009",1.05927374250753,0.901189726758179,"geometric-mean-scaled index","upper","Upper"
2010,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2010",0.847323881897912,0.920440690972376,"geometric-mean-scaled index","upper","Upper"
2011,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2011",1.12583979197944,1.06911993906604,"geometric-mean-scaled index","upper","Upper"
2012,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2012",0.945525297290097,0.956554519822033,"geometric-mean-scaled index","upper","Upper"
2013,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2013",0.87877457395759,0.947987282579269,"geometric-mean-scaled index","upper","Upper"
2014,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2014",1.04373534993691,1.02246425288967,"geometric-mean-scaled index","upper","Upper"
2015,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2015",1.22377077691567,1.04060691906549,"geometric-mean-scaled index","upper","Upper"
2016,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2016",1.13572929605611,0.937867204489924,"geometric-mean-scaled index","upper","Upper"
2017,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2017",0.734357067400453,0.852927428006753,"geometric-mean-scaled index","upper","Upper"
2018,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2018",0.64550184014846,0.846647772642231,"geometric-mean-scaled index","upper","Upper"
2019,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2019",0.713722524698996,0.888890336497451,"geometric-mean-scaled index","upper","Upper"
2020,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2020",0.772716002092201,0.762751821778632,"geometric-mean-scaled index","upper","Upper"
2021,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2021",0.751048561936257,0.563950314010491,"geometric-mean-scaled index","upper","Upper"
2022,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2022",1.00202993070836,0.831516097476871,"geometric-mean-scaled index","upper","Upper"
