"time","metric","group","facet","value","lower","upper","probability","unit","definition","label","uncertainty"
1968,"spawning_biomass","Ensemble","all",479216.71133618,437692.682768295,524839.050778353,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1968,"spawning_biomass","Ensemble","all",479216.71133618,420633.710558639,543420.305277966,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1969,"spawning_biomass","Ensemble","all",409215.18667673,390207.96323863,428825.952434771,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1969,"spawning_biomass","Ensemble","all",409215.18667673,373007.828532422,448273.170973755,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1969,"spawning_biomass","Ensemble","all",409215.18667673,358166.255834567,464447.354043702,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1970,"spawning_biomass","Ensemble","all",370508.099585534,353099.427558886,388186.360145,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1970,"spawning_biomass","Ensemble","all",370508.099585534,337140.388625622,406072.552100603,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1970,"spawning_biomass","Ensemble","all",370508.099585534,323450.822464997,420998.568799584,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1971,"spawning_biomass","Ensemble","all",334004.776237421,318684.270545141,350479.123092612,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1971,"spawning_biomass","Ensemble","all",334004.776237421,303924.530096547,366882.304556286,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1971,"spawning_biomass","Ensemble","all",334004.776237421,291335.09651805,380615.267893643,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1972,"spawning_biomass","Ensemble","all",300523.272815974,286904.680027799,315877.962658551,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1972,"spawning_biomass","Ensemble","all",300523.272815974,273458.348418187,330841.871116813,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1972,"spawning_biomass","Ensemble","all",300523.272815974,261906.711795779,343448.468609034,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1973,"spawning_biomass","Ensemble","all",263692.49717281,251182.504325222,277403.712220032,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1973,"spawning_biomass","Ensemble","all",263692.49717281,239615.960931568,290545.001725339,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1973,"spawning_biomass","Ensemble","all",263692.49717281,229297.004712763,301811.249861424,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1974,"spawning_biomass","Ensemble","all",230984.45621104,219517.282458729,243183.497724812,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1974,"spawning_biomass","Ensemble","all",230984.45621104,209588.561802452,254703.692321127,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1974,"spawning_biomass","Ensemble","all",230984.45621104,200390.769594767,264750.861575786,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1975,"spawning_biomass","Ensemble","all",222377.067040439,211269.526768584,234539.840981152,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1975,"spawning_biomass","Ensemble","all",222377.067040439,201514.4903163,245650.564504625,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1975,"spawning_biomass","Ensemble","all",222377.067040439,192671.028665402,255504.918008158,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1976,"spawning_biomass","Ensemble","all",251415.574535858,238772.645236976,265295.127210515,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1976,"spawning_biomass","Ensemble","all",251415.574535858,227282.467500466,277921.77519692,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1976,"spawning_biomass","Ensemble","all",251415.574535858,217308.178395464,289256.190303713,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1977,"spawning_biomass","Ensemble","all",304460.218892418,289306.786574251,321647.288422152,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1977,"spawning_biomass","Ensemble","all",304460.218892418,274996.192864527,337310.463414306,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1977,"spawning_biomass","Ensemble","all",304460.218892418,262927.987337851,351291.568267349,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1978,"spawning_biomass","Ensemble","all",335447.936941335,318450.148966343,354523.472752467,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1978,"spawning_biomass","Ensemble","all",335447.936941335,302416.181268406,372096.852982623,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1978,"spawning_biomass","Ensemble","all",335447.936941335,289144.64978965,387767.114678602,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1979,"spawning_biomass","Ensemble","all",317355.130765529,300948.086270951,335740.564704769,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1979,"spawning_biomass","Ensemble","all",317355.130765529,285516.943970199,352534.82034554,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1979,"spawning_biomass","Ensemble","all",317355.130765529,272987.035372962,367471.228210587,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1980,"spawning_biomass","Ensemble","all",276980.941633531,262275.579837839,293275.675838063,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1980,"spawning_biomass","Ensemble","all",276980.941633531,248493.741586228,307972.333079992,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1980,"spawning_biomass","Ensemble","all",276980.941633531,237588.595902874,321020.690611097,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1981,"spawning_biomass","Ensemble","all",238222.022823768,225085.391015745,251972.625039467,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1981,"spawning_biomass","Ensemble","all",238222.022823768,213242.065557446,265044.335636651,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1981,"spawning_biomass","Ensemble","all",238222.022823768,203706.870913449,276273.893884284,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1982,"spawning_biomass","Ensemble","all",222499.58005124,209650.977801275,235096.638303358,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1982,"spawning_biomass","Ensemble","all",222499.58005124,198724.153995028,247707.907353305,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1982,"spawning_biomass","Ensemble","all",222499.58005124,189670.43905117,258202.945352671,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1983,"spawning_biomass","Ensemble","all",237285.260705061,223251.634045674,250513.92731441,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1983,"spawning_biomass","Ensemble","all",237285.260705061,211504.795438476,264394.485069027,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1983,"spawning_biomass","Ensemble","all",237285.260705061,201689.901477946,275596.510055918,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1984,"spawning_biomass","Ensemble","all",257707.13442312,242044.102688876,272250.477541799,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1984,"spawning_biomass","Ensemble","all",257707.13442312,229308.460137976,287471.377329354,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1984,"spawning_biomass","Ensemble","all",257707.13442312,218472.961806192,299651.138004085,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1985,"spawning_biomass","Ensemble","all",266769.966968728,250050.419231082,281750.937869288,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1985,"spawning_biomass","Ensemble","all",266769.966968728,236843.047084713,297767.252598725,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1985,"spawning_biomass","Ensemble","all",266769.966968728,225450.226378189,310383.235125812,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1986,"spawning_biomass","Ensemble","all",264559.848982528,247659.625963361,279303.014553346,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1986,"spawning_biomass","Ensemble","all",264559.848982528,234505.564793857,295568.558578918,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1986,"spawning_biomass","Ensemble","all",264559.848982528,223025.403717384,308199.507365139,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1987,"spawning_biomass","Ensemble","all",260815.103609847,243646.780252898,275249.840940022,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1987,"spawning_biomass","Ensemble","all",260815.103609847,230826.809563642,291666.822124514,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1987,"spawning_biomass","Ensemble","all",260815.103609847,219329.625449379,304232.511509284,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1988,"spawning_biomass","Ensemble","all",251366.851292399,234455.094643896,265318.37195324,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1988,"spawning_biomass","Ensemble","all",251366.851292399,222118.76318012,281291.365102082,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1988,"spawning_biomass","Ensemble","all",251366.851292399,210865.182663754,293592.276975356,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1989,"spawning_biomass","Ensemble","all",235759.558408014,219555.410907477,248784.960126482,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1989,"spawning_biomass","Ensemble","all",235759.558408014,208003.056595305,264004.540748557,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1989,"spawning_biomass","Ensemble","all",235759.558408014,197286.167914209,275720.165344736,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1990,"spawning_biomass","Ensemble","all",237969.356430413,221267.929497246,251025.979242195,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1990,"spawning_biomass","Ensemble","all",237969.356430413,209625.467537836,266659.096972801,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1990,"spawning_biomass","Ensemble","all",237969.356430413,198644.688311887,278664.548440355,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1991,"spawning_biomass","Ensemble","all",252600.971329696,234509.612334072,266709.303626164,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1991,"spawning_biomass","Ensemble","all",252600.971329696,222092.90726341,283249.673648278,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1991,"spawning_biomass","Ensemble","all",252600.971329696,210340.945097725,296184.412527433,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1992,"spawning_biomass","Ensemble","all",270149.532984667,250595.578430257,285817.399429104,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1992,"spawning_biomass","Ensemble","all",270149.532984667,237118.758180305,303356.405911781,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1992,"spawning_biomass","Ensemble","all",270149.532984667,224563.905277934,317404.2202093,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1993,"spawning_biomass","Ensemble","all",282390.51904973,261735.288632718,299190.311445395,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1993,"spawning_biomass","Ensemble","all",282390.51904973,247432.558964497,317550.796213622,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1993,"spawning_biomass","Ensemble","all",282390.51904973,234331.615770899,332459.512557708,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1994,"spawning_biomass","Ensemble","all",285123.443789969,264050.818086296,302309.948547639,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1994,"spawning_biomass","Ensemble","all",285123.443789969,249392.171493073,321077.421299227,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1994,"spawning_biomass","Ensemble","all",285123.443789969,236187.47165352,336357.134271231,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1995,"spawning_biomass","Ensemble","all",297777.961380904,275763.583404263,315961.500218906,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1995,"spawning_biomass","Ensemble","all",297777.961380904,260006.195313631,335801.579665165,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1995,"spawning_biomass","Ensemble","all",297777.961380904,246239.509114197,351996.400933006,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1996,"spawning_biomass","Ensemble","all",303973.764988155,281501.338464716,323132.077826602,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1996,"spawning_biomass","Ensemble","all",303973.764988155,264951.629377642,343272.671587127,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1996,"spawning_biomass","Ensemble","all",303973.764988155,250923.094652648,360046.524536262,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1997,"spawning_biomass","Ensemble","all",318585.98265407,295033.291891858,339348.850898589,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1997,"spawning_biomass","Ensemble","all",318585.98265407,277235.680836526,360281.81153834,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1997,"spawning_biomass","Ensemble","all",318585.98265407,262523.767769631,378115.893640791,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1998,"spawning_biomass","Ensemble","all",328909.665669218,304593.757041746,351051.64080342,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1998,"spawning_biomass","Ensemble","all",328909.665669218,285982.356345789,372481.287938468,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1998,"spawning_biomass","Ensemble","all",328909.665669218,270554.094192646,391155.604402264,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1999,"spawning_biomass","Ensemble","all",330585.445937873,306145.648826281,353550.665393718,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1999,"spawning_biomass","Ensemble","all",330585.445937873,287200.971041366,374906.791252075,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
1999,"spawning_biomass","Ensemble","all",330585.445937873,271453.084239781,393940.116309962,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2000,"spawning_biomass","Ensemble","all",310356.372416362,287412.08715714,332417.455327398,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2000,"spawning_biomass","Ensemble","all",310356.372416362,269402.633558932,352461.433605294,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2000,"spawning_biomass","Ensemble","all",310356.372416362,254391.943625739,370577.984203958,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2001,"spawning_biomass","Ensemble","all",283730.588363794,262633.073289125,304034.460703852,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2001,"spawning_biomass","Ensemble","all",283730.588363794,245971.417450787,322527.652129664,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2001,"spawning_biomass","Ensemble","all",283730.588363794,232047.784924093,339309.004226741,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2002,"spawning_biomass","Ensemble","all",268267.961284658,248136.080079737,287763.673937124,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2002,"spawning_biomass","Ensemble","all",268267.961284658,232200.412796575,305245.148495729,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2002,"spawning_biomass","Ensemble","all",268267.961284658,218849.549462817,321222.669455863,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2003,"spawning_biomass","Ensemble","all",263180.119345898,243352.183030081,282733.941903819,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2003,"spawning_biomass","Ensemble","all",263180.119345898,227575.519108487,300015.217697357,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2003,"spawning_biomass","Ensemble","all",263180.119345898,214287.436710349,315718.987119219,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2004,"spawning_biomass","Ensemble","all",259454.588266913,239867.800338286,279249.843620804,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2004,"spawning_biomass","Ensemble","all",259454.588266913,224166.391274652,296360.083051699,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2004,"spawning_biomass","Ensemble","all",259454.588266913,210876.784970215,311872.530872871,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2005,"spawning_biomass","Ensemble","all",295159.693033046,272702.614702689,318110.031974766,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2005,"spawning_biomass","Ensemble","all",295159.693033046,254535.056507573,337601.31885208,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2005,"spawning_biomass","Ensemble","all",295159.693033046,239313.899226363,355272.466697379,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2006,"spawning_biomass","Ensemble","all",321375.745449239,296460.299653421,346714.364403186,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2006,"spawning_biomass","Ensemble","all",321375.745449239,276440.25448769,368047.621209478,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2006,"spawning_biomass","Ensemble","all",321375.745449239,259909.169732025,387312.427255312,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2007,"spawning_biomass","Ensemble","all",317684.109558786,292591.487188548,342731.664372176,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2007,"spawning_biomass","Ensemble","all",317684.109558786,272570.783053715,364274.837544202,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2007,"spawning_biomass","Ensemble","all",317684.109558786,256271.09209543,383342.163858133,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2008,"spawning_biomass","Ensemble","all",297871.304642282,273909.450037369,321356.734369081,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2008,"spawning_biomass","Ensemble","all",297871.304642282,254921.274748044,341982.627398811,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2008,"spawning_biomass","Ensemble","all",297871.304642282,239677.021675379,359883.107141711,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2009,"spawning_biomass","Ensemble","all",288488.541243083,264861.280600957,311324.129354557,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2009,"spawning_biomass","Ensemble","all",288488.541243083,246432.815616876,331498.971955798,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2009,"spawning_biomass","Ensemble","all",288488.541243083,231535.653434798,348981.169752695,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2010,"spawning_biomass","Ensemble","all",299056.11367654,274128.09836402,322728.188153776,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2010,"spawning_biomass","Ensemble","all",299056.11367654,255020.279152223,343867.838822981,0.8,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2010,"spawning_biomass","Ensemble","all",299056.11367654,239404.072352797,362214.376909892,0.95,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
2011,"spawning_biomass","Ensemble","all",314516.486340296,287842.319607339,339412.341494152,0.5,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale","Spawning potential","illustrative model spread and parameter perturbations"
