"time","metric","group","value","unit","definition","initial_state","display_name","coverage","model","label"
1992,"dynamic_unfished_total_biomass","Region 2",207714.379932129,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1993,"dynamic_unfished_total_biomass","Region 2",216318.251753965,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1994,"dynamic_unfished_total_biomass","Region 2",223587.127310378,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1995,"dynamic_unfished_total_biomass","Region 2",234322.766524929,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1996,"dynamic_unfished_total_biomass","Region 2",231240.353674402,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1997,"dynamic_unfished_total_biomass","Region 2",226921.063571532,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1998,"dynamic_unfished_total_biomass","Region 2",225881.629751735,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1999,"dynamic_unfished_total_biomass","Region 2",237734.425527527,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2000,"dynamic_unfished_total_biomass","Region 2",228322.487555197,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2001,"dynamic_unfished_total_biomass","Region 2",240907.160467221,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2002,"dynamic_unfished_total_biomass","Region 2",258598.213417705,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2003,"dynamic_unfished_total_biomass","Region 2",261650.594957615,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2004,"dynamic_unfished_total_biomass","Region 2",255364.658015088,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2005,"dynamic_unfished_total_biomass","Region 2",263705.032499125,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2006,"dynamic_unfished_total_biomass","Region 2",274205.414159495,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2007,"dynamic_unfished_total_biomass","Region 2",285462.409524585,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2008,"dynamic_unfished_total_biomass","Region 2",282239.359651373,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2009,"dynamic_unfished_total_biomass","Region 2",288291.518384084,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2010,"dynamic_unfished_total_biomass","Region 2",305146.373555617,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2011,"dynamic_unfished_total_biomass","Region 2",312340.734697662,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2012,"dynamic_unfished_total_biomass","Region 2",306615.100093688,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2013,"dynamic_unfished_total_biomass","Region 2",306327.564297949,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2014,"dynamic_unfished_total_biomass","Region 2",311771.916127079,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2015,"dynamic_unfished_total_biomass","Region 2",308238.812883621,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2016,"dynamic_unfished_total_biomass","Region 2",291342.7103991,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2017,"dynamic_unfished_total_biomass","Region 2",283298.456638476,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2018,"dynamic_unfished_total_biomass","Region 2",300022.233607456,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1954,"dynamic_unfished_total_biomass","all",2633310.97875456,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,0.916666666666742,"peel-4","Peel 4"
1955,"dynamic_unfished_total_biomass","all",2451458.54283953,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1956,"dynamic_unfished_total_biomass","all",2390702.79674815,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1957,"dynamic_unfished_total_biomass","all",2254514.50680271,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1958,"dynamic_unfished_total_biomass","all",2118043.22913558,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1959,"dynamic_unfished_total_biomass","all",1870733.10561528,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1960,"dynamic_unfished_total_biomass","all",1646472.07825783,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1961,"dynamic_unfished_total_biomass","all",1549311.30266807,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1962,"dynamic_unfished_total_biomass","all",1541412.05911163,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1963,"dynamic_unfished_total_biomass","all",1534402.37008899,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1964,"dynamic_unfished_total_biomass","all",1378345.92390072,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1965,"dynamic_unfished_total_biomass","all",1234283.08692039,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1966,"dynamic_unfished_total_biomass","all",1188034.37687039,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1967,"dynamic_unfished_total_biomass","all",1111512.22017748,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1968,"dynamic_unfished_total_biomass","all",1035141.08500497,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1969,"dynamic_unfished_total_biomass","all",956456.806244739,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1970,"dynamic_unfished_total_biomass","all",884543.712428371,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1971,"dynamic_unfished_total_biomass","all",828624.520785263,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1972,"dynamic_unfished_total_biomass","all",803973.114348253,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1973,"dynamic_unfished_total_biomass","all",866435.018375113,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1974,"dynamic_unfished_total_biomass","all",965160.107776662,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1975,"dynamic_unfished_total_biomass","all",939494.287472716,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1976,"dynamic_unfished_total_biomass","all",882483.540071652,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1977,"dynamic_unfished_total_biomass","all",840025.782747263,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1978,"dynamic_unfished_total_biomass","all",809652.328663117,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1979,"dynamic_unfished_total_biomass","all",800475.31189531,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1980,"dynamic_unfished_total_biomass","all",819321.393537372,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1981,"dynamic_unfished_total_biomass","all",815689.145212381,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1982,"dynamic_unfished_total_biomass","all",799862.865638633,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1983,"dynamic_unfished_total_biomass","all",814979.386687771,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1984,"dynamic_unfished_total_biomass","all",816608.25954974,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1985,"dynamic_unfished_total_biomass","all",778355.590463137,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1986,"dynamic_unfished_total_biomass","all",783273.674338675,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1987,"dynamic_unfished_total_biomass","all",812581.373543407,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1988,"dynamic_unfished_total_biomass","all",855781.383395687,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1989,"dynamic_unfished_total_biomass","all",898947.629151172,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1990,"dynamic_unfished_total_biomass","all",884456.261138993,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1991,"dynamic_unfished_total_biomass","all",944299.481598589,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1992,"dynamic_unfished_total_biomass","all",967310.793776126,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1993,"dynamic_unfished_total_biomass","all",993822.685934038,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1994,"dynamic_unfished_total_biomass","all",1042621.98184968,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1995,"dynamic_unfished_total_biomass","all",1086755.0632274,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1996,"dynamic_unfished_total_biomass","all",1037253.54161795,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1997,"dynamic_unfished_total_biomass","all",998069.175746766,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1998,"dynamic_unfished_total_biomass","all",988783.618429243,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1999,"dynamic_unfished_total_biomass","all",1052058.37951024,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2000,"dynamic_unfished_total_biomass","all",1005007.30813726,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2001,"dynamic_unfished_total_biomass","all",1094632.70457412,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2002,"dynamic_unfished_total_biomass","all",1174105.29911116,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2003,"dynamic_unfished_total_biomass","all",1223801.90799861,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2004,"dynamic_unfished_total_biomass","all",1175040.5734719,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2005,"dynamic_unfished_total_biomass","all",1177712.74423855,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2006,"dynamic_unfished_total_biomass","all",1236165.94846965,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2007,"dynamic_unfished_total_biomass","all",1297207.72508612,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2008,"dynamic_unfished_total_biomass","all",1272147.28303406,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2009,"dynamic_unfished_total_biomass","all",1321096.57715413,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2010,"dynamic_unfished_total_biomass","all",1382933.12307911,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2011,"dynamic_unfished_total_biomass","all",1419950.24094188,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2012,"dynamic_unfished_total_biomass","all",1383730.96410521,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2013,"dynamic_unfished_total_biomass","all",1386668.41167588,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2014,"dynamic_unfished_total_biomass","all",1388416.44940117,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2015,"dynamic_unfished_total_biomass","all",1352970.61302581,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2016,"dynamic_unfished_total_biomass","all",1281119.92466112,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2017,"dynamic_unfished_total_biomass","all",1234833.50878088,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
2018,"dynamic_unfished_total_biomass","all",1306465.94264969,"t","Total biomass in the dynamic no-fishing counterfactual",FALSE,,1,"peel-4","Peel 4"
1954,"spawning_biomass","Region 1",918318.621174858,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",0.916666666666742,"peel-4","Peel 4"
1955,"spawning_biomass","Region 1",852418.022611969,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1956,"spawning_biomass","Region 1",838306.675825736,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1957,"spawning_biomass","Region 1",827826.095814968,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1958,"spawning_biomass","Region 1",816382.294730568,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1959,"spawning_biomass","Region 1",791420.052835652,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1960,"spawning_biomass","Region 1",745452.756995244,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1961,"spawning_biomass","Region 1",677915.649262037,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1962,"spawning_biomass","Region 1",590202.339739848,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1963,"spawning_biomass","Region 1",485404.858564406,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1964,"spawning_biomass","Region 1",417737.987381466,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1965,"spawning_biomass","Region 1",410561.219926885,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1966,"spawning_biomass","Region 1",426401.177947715,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1967,"spawning_biomass","Region 1",409690.679072327,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1968,"spawning_biomass","Region 1",345964.397757829,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1969,"spawning_biomass","Region 1",293713.149773556,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1970,"spawning_biomass","Region 1",266332.156178962,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1971,"spawning_biomass","Region 1",241356.511934514,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1972,"spawning_biomass","Region 1",219832.704761612,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1973,"spawning_biomass","Region 1",191245.506414784,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1974,"spawning_biomass","Region 1",165740.544406814,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1975,"spawning_biomass","Region 1",162009.550597095,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1976,"spawning_biomass","Region 1",187706.718295376,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1977,"spawning_biomass","Region 1",229627.080822968,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1978,"spawning_biomass","Region 1",253258.99978035,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1979,"spawning_biomass","Region 1",236148.882552704,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1980,"spawning_biomass","Region 1",203187.708525326,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1981,"spawning_biomass","Region 1",172918.3010478,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1982,"spawning_biomass","Region 1",162756.839034327,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1983,"spawning_biomass","Region 1",176773.71307937,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1984,"spawning_biomass","Region 1",192836.948329988,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1985,"spawning_biomass","Region 1",199593.5642917,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1986,"spawning_biomass","Region 1",197122.183464193,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1987,"spawning_biomass","Region 1",196593.512612581,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1988,"spawning_biomass","Region 1",186757.404267762,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1989,"spawning_biomass","Region 1",175229.759352195,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1990,"spawning_biomass","Region 1",176058.172893021,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1991,"spawning_biomass","Region 1",188884.105178515,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1992,"spawning_biomass","Region 1",204047.086091234,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1993,"spawning_biomass","Region 1",212144.158918314,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1994,"spawning_biomass","Region 1",214523.035240998,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1995,"spawning_biomass","Region 1",223524.668220766,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1996,"spawning_biomass","Region 1",227055.382220632,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1997,"spawning_biomass","Region 1",239196.097710265,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1998,"spawning_biomass","Region 1",247685.558741401,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1999,"spawning_biomass","Region 1",247903.311084915,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2000,"spawning_biomass","Region 1",232317.370027694,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2001,"spawning_biomass","Region 1",210554.356819743,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2002,"spawning_biomass","Region 1",198128.001649718,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2003,"spawning_biomass","Region 1",196742.061663226,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2004,"spawning_biomass","Region 1",194466.357868344,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2005,"spawning_biomass","Region 1",223717.655444448,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2006,"spawning_biomass","Region 1",243586.59584143,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2007,"spawning_biomass","Region 1",237473.266414251,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2008,"spawning_biomass","Region 1",220956.991097722,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2009,"spawning_biomass","Region 1",213473.514075877,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2010,"spawning_biomass","Region 1",220628.817745308,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2011,"spawning_biomass","Region 1",235492.128774296,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2012,"spawning_biomass","Region 1",243096.220622205,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2013,"spawning_biomass","Region 1",252751.28378479,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2014,"spawning_biomass","Region 1",268250.017897406,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2015,"spawning_biomass","Region 1",265612.986586409,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2016,"spawning_biomass","Region 1",248398.094884619,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2017,"spawning_biomass","Region 1",229511.872247917,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2018,"spawning_biomass","Region 1",225040.817747977,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1954,"spawning_biomass","Region 2",343609.884762401,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",0.916666666666742,"peel-4","Peel 4"
1955,"spawning_biomass","Region 2",331983.337697983,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1956,"spawning_biomass","Region 2",329342.411965019,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1957,"spawning_biomass","Region 2",326358.18369077,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1958,"spawning_biomass","Region 2",318847.286759957,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1959,"spawning_biomass","Region 2",313858.808799534,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1960,"spawning_biomass","Region 2",300730.088717059,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1961,"spawning_biomass","Region 2",279528.787630577,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1962,"spawning_biomass","Region 2",250871.381421168,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1963,"spawning_biomass","Region 2",211864.237571015,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1964,"spawning_biomass","Region 2",179571.795991273,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1965,"spawning_biomass","Region 2",170138.757462677,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
